"","age","gender","occupation","qqm","soc_1","soc_2","soc_3","soc_4","soc_5","soc_6","soc_7","soc_8","soc_9","soc_10","soc_11","soc_12","soc_13","soc_14","soc_15","soc_16","soc_17","soc_18","soc_19","soc_20","soc_21","soc_22","soc_23","soc_24","gbs_1","gbs_2","gbs_3","gbs_4","gbs_5","gbs_6","gbs_7","gbs_8","gbs_9","gbs_10","gbs_11","gbs_12"
"804",2,"female","current student","yes",4,4,4,4,4,5,4,3,4,4,5,5,4,4,5,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,2,1,2,1,2
"805",20,"female","part-time","no",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1
"806",20,"male","current student","no",4,2,4,4,4,5,4,2,4,4,5,4,4,4,4,5,5,5,2,4,4,4,4,4,4,4,4,4,4,4,4,2,1,3,2,2
"807",23,"male","employed","no",5,4,3,2,4,3,4,2,4,5,5,4,4,5,4,4,4,5,4,4,5,4,4,4,4,5,4,4,4,4,2,2,2,3,2,2
"808",58,"female","employed","no",2,4,4,4,2,4,3,5,5,5,5,5,2,5,5,5,4,4,4,5,3,4,4,5,5,1,4,5,5,4,1,1,4,1,1,1
"809",24,"male","part-time","no",4,4,5,2,5,5,5,1,3,3,4,5,3,5,2,2,4,5,3,4,4,3,3,4,4,3,4,3,4,4,2,1,2,2,4,2
"810",56,"male","employed","no",2,5,4,4,4,3,3,5,4,5,4,4,4,4,4,4,4,4,2,5,3,3,4,4,4,5,4,4,4,4,2,2,2,2,2,2
"811",19,"female","current student","no",4,4,4,4,5,5,4,4,5,5,5,5,4,5,4,5,5,5,2,5,1,5,4,5,4,5,4,5,4,4,1,2,1,1,2,1
"812",19,"male","unemployed","no",4,4,3,3,4,4,5,4,5,4,4,4,5,5,5,4,5,5,3,4,4,5,4,3,4,4,4,3,4,4,3,2,2,3,2,2
"813",20,"female","current student","no",3,4,4,3,4,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,4,3,3,2,3,4,3
"814",19,"female","current student","no",2,5,5,4,4,5,2,2,4,4,4,4,4,3,3,5,3,4,3,3,3,4,2,4,3,4,4,3,4,3,4,3,5,2,4,3
"815",18,"female","current student","no",4,4,4,4,4,5,4,4,4,4,4,5,3,4,3,3,4,4,4,4,3,5,4,5,4,4,4,4,4,3,2,2,2,2,2,1
"816",22,"female","current student","no",3,5,4,4,4,4,5,4,5,5,4,3,4,4,3,4,4,5,4,4,4,5,4,4,4,4,4,4,4,4,2,2,1,2,2,2
"817",22,"female","current student","no",2,2,2,2,3,4,4,2,3,4,3,2,3,3,4,4,4,4,4,2,4,2,2,2,4,4,3,4,4,3,3,3,2,4,4,3
"818",25,"male","employed","no",4,3,3,4,4,4,4,5,4,5,4,4,4,4,4,5,4,5,4,4,4,3,5,5,4,4,3,4,4,4,3,2,1,2,3,1
"819",59,"male","employed","no",3,4,2,4,4,4,3,4,4,5,5,4,4,5,4,4,4,5,4,4,4,4,2,5,4,4,4,4,4,4,3,2,2,2,2,1
"820",20,"male","current student","no",1,3,3,5,5,4,2,2,5,5,4,4,5,5,5,5,3,5,1,4,3,1,1,4,5,5,5,2,5,4,1,1,1,1,3,3
"821",59,"male","employed","no",3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,5,5,4,5,4,4,4,4,2,3,1,2,2,2
"822",77,"female","retired","no",2,2,2,2,3,3,4,4,2,5,4,2,3,2,3,4,4,2,2,3,2,2,2,4,2,4,3,4,4,4,3,2,3,4,3,4
"823",20,"female","current student","no",5,5,4,4,5,5,5,3,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,5,5,5,5,5,5,5,1,1,1,2,1,1
"824",NA,"female","current student","yes",2,4,4,4,4,4,5,4,5,5,5,4,4,5,5,4,4,4,2,4,4,4,4,4,4,4,4,5,4,5,1,1,1,1,1,2
"825",65,"male","part-time","no",2,4,3,3,2,2,2,4,2,4,4,3,3,4,4,4,4,3,4,4,4,2,2,4,4,3,4,3,4,3,4,2,3,3,2,3
"826",65,"male","retired","no",4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,2,4,4,4,4,3,4,4,2,2,2,2,2,2
"827",51,"male","employed","no",4,3,3,4,4,2,4,4,3,4,4,4,3,4,4,3,4,3,3,3,3,2,2,4,2,3,4,4,3,4,2,2,2,2,2,4
"828",22,"female","current student","no",1,3,4,2,4,4,2,1,5,4,5,5,4,5,5,5,5,5,5,4,4,4,4,5,5,5,4,4,5,4,2,1,4,4,2,2
"829",29,"male","employed","no",1,2,4,3,2,3,3,2,3,5,4,4,4,3,2,4,2,2,4,4,4,2,3,3,2,5,3,3,3,3,3,4,2,4,4,3
"830",55,"female","employed","no",2,4,4,4,3,3,3,4,4,4,4,4,3,4,3,5,4,5,4,4,2,4,2,4,4,4,4,3,5,4,3,2,3,3,3,2
"831",18,"female","searching for employment","no",4,5,2,4,4,5,4,5,4,5,4,4,5,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,3,3,4,2,2,3
"832",21,"female","employed","no",4,5,4,3,4,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,3,2,3,2,3,2
"833",22,"female","current student","no",3,4,4,4,4,5,4,5,5,5,4,5,4,4,4,5,4,5,4,4,3,4,2,5,4,4,4,4,4,4,2,2,2,1,1,1
"834",22,"male","employed","no",3,4,4,4,4,4,4,4,4,4,4,1,4,4,3,4,5,5,3,4,4,4,4,4,4,4,3,4,4,4,2,3,2,2,1,2
"835",20,"female","current student","no",5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,1,3,2,1,1
"836",65,"male","retired","no",4,4,4,4,4,4,4,5,5,5,3,5,4,4,4,5,4,4,4,4,3,4,4,4,4,5,4,4,3,4,1,1,1,1,1,2
"837",20,"male","employed","no",4,5,5,4,4,4,5,4,4,4,5,5,5,4,4,4,5,5,4,4,4,5,5,5,5,4,4,4,4,4,1,2,1,1,1,1
"838",19,"female","current student","no",5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1
"839",20,"female","current student","no",2,3,3,2,4,2,2,4,3,4,5,3,3,4,4,4,4,4,1,2,3,3,2,4,4,4,4,4,4,4,2,2,3,2,3,2
"840",18,"female","current student","no",4,3,4,4,4,3,4,4,4,2,5,4,4,4,4,3,5,4,2,4,2,4,4,4,3,2,4,3,3,4,4,4,2,4,2,4
"841",55,"male","employed","no",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1
"842",55,"female","part-time","no",3,4,4,4,4,4,4,5,4,4,4,4,4,4,3,4,3,4,3,4,2,4,4,4,3,4,4,4,4,4,3,2,2,2,2,2
"843",22,"female","current student","no",4,4,4,4,2,4,4,1,3,1,2,3,2,3,4,4,4,5,4,4,4,4,4,3,2,4,4,3,3,4,4,4,2,4,3,1
"844",24,"female","employed","no",5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,3,5,5,5,5,4,5,4,4,4,1,1,1,1,1,1
"845",57,"female","retired","no",3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,3,4,3,4,3,4,4,5,4,4,4,4,1,1,1,1,1,1
"846",50,"male","employed","no",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,1,2,2
"847",22,"male","employed","no",3,4,3,3,5,5,5,5,4,4,5,4,4,4,4,4,3,5,2,4,2,4,3,5,5,5,5,4,4,4,2,1,1,2,1,1
"848",33,"female","employed","no",2,5,4,4,4,4,3,4,5,5,5,5,4,3,4,5,4,4,4,4,3,4,4,4,4,4,4,4,4,4,2,1,1,2,2,2
"849",64,"male","retired","no",2,4,2,2,3,3,2,3,5,5,5,5,4,4,4,5,3,4,3,3,2,3,2,4,4,4,4,4,4,4,1,1,1,3,3,2
"850",54,"female","part-time","no",5,4,4,4,4,4,4,5,4,4,5,5,4,5,4,5,5,5,4,4,5,4,4,4,4,5,4,4,5,4,1,2,1,1,2,2
"851",44,"male","employed","no",1,4,4,4,2,4,2,1,4,4,4,4,4,4,3,4,4,4,2,4,2,4,2,2,4,4,4,5,4,4,1,1,1,3,1,2
"852",35,"male","employed","no",3,4,4,3,3,3,3,3,4,5,4,5,3,4,3,5,5,5,5,4,3,4,4,5,3,4,4,4,3,4,3,3,2,2,3,3
"853",47,"female","employed","no",4,5,4,4,4,3,4,4,4,5,4,4,4,5,4,4,5,4,4,4,3,4,4,4,3,5,4,4,4,4,4,1,1,1,1,1
"854",20,"female","current student","no",3,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,2,5,2,3,2,2,4,4,3,4,4,3,3,4,4,2,2,4,2,2
"855",20,"male","current student","no",2,3,4,4,3,4,2,5,4,4,5,4,3,5,4,4,2,4,3,3,2,2,2,5,4,5,5,4,4,4,1,3,3,1,2,1
"856",41,"female","employed","no",2,2,2,2,2,2,3,4,4,4,4,4,4,4,3,4,3,4,2,3,2,2,2,2,4,4,4,4,3,4,3,2,2,2,2,2
"857",18,"female","current student","no",2,2,2,2,4,2,2,5,4,4,4,2,2,2,4,2,2,4,1,2,2,4,1,4,2,4,1,3,4,2,4,4,4,2,4,4
"858",19,"male","part-time","yes",4,5,5,4,4,5,4,4,4,4,5,4,4,4,4,5,5,5,5,5,5,5,4,5,4,4,4,4,4,4,2,3,2,2,3,2
"859",19,"female","current student","no",4,3,2,2,3,4,4,2,4,3,3,4,4,5,4,3,4,5,5,4,4,5,4,5,5,4,3,3,4,4,3,3,3,3,2,2
"860",27,"female","employed","no",1,2,4,4,2,4,4,4,4,4,5,4,4,4,5,4,5,4,4,2,4,4,5,4,4,4,4,4,4,4,2,2,2,2,2,2
"861",19,"female","current student","no",5,4,3,4,4,5,5,4,5,5,5,4,4,5,4,4,4,5,4,5,5,4,3,5,4,4,4,4,4,4,1,2,2,2,2,2
"862",19,"female","current student","no",2,2,3,2,4,4,2,2,4,4,5,4,5,5,5,5,4,5,4,3,4,4,4,4,4,4,4,4,4,4,2,1,3,2,3,2
"863",52,"female","part-time","no",5,4,4,4,4,4,4,4,5,4,5,4,4,5,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,1,1,1,1,1,2
"864",27,"male","employed","no",1,4,4,3,3,2,3,4,3,5,3,4,4,3,4,4,4,4,5,3,4,2,5,5,3,5,3,2,5,5,2,1,1,2,4,3
"865",22,"female","current student","no",4,4,4,4,4,4,4,2,3,4,4,3,4,4,4,3,3,4,4,4,3,4,3,4,4,4,4,4,4,4,1,2,3,2,2,2
"866",26,"female","employed","no",3,4,4,4,4,3,4,4,4,4,5,4,4,4,4,5,4,4,3,3,2,4,4,4,4,4,4,4,4,4,4,2,2,3,3,2
"867",29,"male","employed","no",3,3,5,4,3,3,1,4,4,3,3,4,3,3,3,4,4,4,2,4,2,4,4,4,3,4,3,2,4,2,4,4,3,4,4,4
"868",29,"female","employed","no",4,4,4,3,3,2,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,3
"869",20,"female","current student","no",2,5,4,2,4,3,5,2,4,5,5,5,5,5,5,5,4,5,5,4,2,4,3,5,3,5,5,4,4,4,2,4,1,2,2,2
"870",37,"female","employed","no",5,5,3,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,1,1,1,3
"871",19,"male","unemployed","no",4,4,4,4,5,4,4,4,4,5,5,4,4,4,4,4,4,5,4,5,4,4,2,5,4,4,4,4,4,4,2,1,2,2,1,1
"872",19,"male","current student","no",3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"873",19,"female","part-time","no",5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,4,5,5,4,5,4,4,2,4,5,5,5,5,5,5,1,1,1,1,1,1
"874",24,"female","current student","no",2,4,4,3,4,3,4,3,4,5,5,4,4,4,4,4,1,4,2,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2
"875",24,"female","current student","no",3,4,4,3,3,2,3,1,4,4,2,3,3,2,3,3,4,4,3,3,3,3,4,4,3,4,3,4,3,3,3,2,3,3,3,1
"876",23,"male","current student","no",4,4,3,2,4,3,4,3,4,5,5,5,4,4,4,3,4,4,3,4,4,2,2,4,4,4,4,3,4,4,2,2,2,2,2,2
"877",54,"female","employed","no",4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,5,4,3,4,4,4,4,4,4,4,4,4,3,4,2,2,2,2,3,2
"878",57,"female","employed","no",2,3,5,4,3,3,3,4,4,4,5,3,3,3,3,5,3,5,3,4,3,3,5,5,4,4,4,5,4,4,1,2,1,1,1,2
"879",22,"female","current student","no",4,5,5,5,5,5,5,4,4,5,5,4,5,5,5,5,3,5,4,5,3,3,4,5,4,5,4,4,4,4,2,2,1,2,2,2
"880",49,"male","employed","no",1,4,4,4,2,2,2,2,4,3,4,3,2,3,4,5,4,4,4,4,2,4,4,4,4,4,4,4,4,3,1,2,2,3,3,2
"881",21,"female","current student","no",2,4,2,4,2,4,2,5,5,5,5,4,2,5,5,5,4,3,2,3,1,4,3,4,3,4,4,3,3,4,3,2,4,4,3,2
"882",54,"male","employed","no",2,2,3,4,2,2,2,4,4,4,3,3,3,4,3,3,2,2,2,2,2,2,2,4,3,4,4,4,4,4,3,2,3,3,3,2
"883",19,"female","current student","no",5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,2,2,5,1,1,1
"884",19,"male","searching for employment","no",2,4,3,4,4,4,2,4,4,4,4,4,3,4,4,4,4,4,2,3,1,4,2,4,4,4,4,4,4,4,2,2,1,2,2,2
"885",20,"female","current student","no",3,5,4,2,4,3,4,4,4,5,5,5,4,5,4,5,5,5,4,4,5,5,4,5,4,4,5,4,4,4,1,1,1,1,1,2
"886",23,"male","current student","no",5,4,5,4,4,4,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,4,5,5,5,5,5,5,5,1,1,1,1,1,2
"887",23,"male","employed","no",2,4,4,2,2,1,1,4,3,3,5,3,4,4,4,4,5,4,4,4,4,4,3,4,3,5,2,2,3,3,3,3,2,4,2,3
"888",50,"male","employed","no",2,3,4,2,2,3,4,4,4,4,4,4,5,3,5,4,4,3,5,4,2,3,4,4,4,4,4,4,4,4,2,2,3,2,3,3
"889",20,"female","current student","no",2,4,4,4,4,5,2,2,4,5,5,5,4,4,4,4,4,5,4,4,4,4,2,4,4,5,4,3,4,4,2,2,1,1,2,2
"890",24,"female","employed","no",1,2,3,3,4,4,3,4,2,4,3,3,4,3,2,3,4,5,3,3,4,3,4,4,2,4,2,2,3,1,4,4,2,5,3,3
"891",19,"female","current student","no",2,2,4,2,4,4,2,4,3,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,4,2,2,2,2,2
"892",39,"female","employed","no",4,4,3,3,3,2,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,3,4,3,4,4,4,4,4,2,2,3,2,3,3
"893",20,"female","current student","no",2,3,2,4,3,4,3,2,4,5,4,4,5,4,4,4,3,4,2,4,2,2,2,4,4,4,4,2,4,4,3,2,2,4,3,2
"894",20,"female","part-time","no",2,5,4,3,4,4,2,4,5,4,5,5,5,5,4,5,4,4,2,2,2,2,1,2,3,4,3,4,4,4,3,2,3,4,3,2
"895",21,"female","current student","no",5,5,4,5,5,5,5,1,5,5,5,5,5,5,4,5,5,5,5,5,5,5,3,5,3,5,5,5,5,4,3,2,2,2,4,2
"896",23,"male","employed","no",4,5,5,5,5,5,4,2,5,4,5,5,5,4,5,5,5,5,4,5,5,5,5,5,4,4,3,4,5,5,1,1,1,1,1,1
"897",23,"female","current student","no",4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2
"898",20,"male","current student","no",4,3,3,3,4,4,4,4,3,3,4,4,3,4,3,4,3,4,4,4,3,4,4,4,3,4,4,3,4,3,4,4,4,3,3,3
"899",23,"female","current student","no",3,4,4,4,5,4,4,4,4,4,4,4,5,5,3,5,4,4,4,3,4,2,2,3,4,4,4,4,4,4,4,2,2,3,2,2
"900",20,"other","employed","no",3,4,4,3,4,4,4,1,4,4,5,4,4,5,3,5,2,4,4,2,2,4,4,5,3,4,4,3,4,4,3,3,2,4,4,1
"901",50,"male","employed","no",3,3,3,3,4,3,4,4,4,5,5,5,5,4,4,5,5,5,3,4,4,4,3,5,4,5,4,4,4,5,2,2,1,1,1,2
"902",45,"male","employed","no",1,4,3,4,1,2,2,2,4,4,3,2,4,2,2,4,4,4,4,2,2,2,4,4,4,4,4,4,2,4,2,2,2,2,3,2
"903",33,"female","part-time","no",5,4,4,2,3,3,5,3,3,5,5,4,4,5,4,4,5,5,4,3,4,5,4,5,4,5,3,3,3,4,5,1,1,1,3,2
"904",26,"female","part-time","no",4,5,4,5,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,4,4,5,4,1,1,1,1,1,1
"905",21,"female","current student","no",1,3,4,2,4,2,4,4,2,4,2,4,3,4,4,5,4,4,2,4,2,3,4,4,3,4,2,2,4,2,4,4,4,3,4,2
"906",20,"female","current student","no",4,5,5,4,4,5,3,3,3,4,5,4,5,3,3,4,5,4,4,4,4,4,3,4,4,4,4,4,3,4,2,2,2,3,3,2
"907",20,"female","current student","no",3,4,3,2,4,3,4,4,4,5,5,5,4,5,4,5,4,4,4,4,4,4,4,5,4,5,4,3,4,4,1,2,2,3,2,1
"908",60,"male","retired","no",4,4,3,4,4,4,4,2,5,5,5,5,4,5,5,5,4,5,4,2,2,4,2,1,4,5,4,4,4,4,1,2,2,2,1,2
"909",20,"male","current student","no",5,4,1,2,2,2,5,1,2,1,4,1,4,4,5,2,5,5,4,2,4,4,4,4,4,1,2,1,2,1,5,5,5,5,2,4
"910",20,"female","part-time","no",2,2,2,2,4,2,2,5,4,4,4,4,4,4,4,4,4,4,2,4,2,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2
"911",20,"female","current student","yes",4,3,4,2,4,4,4,5,5,3,4,3,3,5,5,2,4,5,5,2,4,4,2,3,4,4,4,4,5,3,4,4,1,4,2,2
"912",20,"female","current student","no",2,2,4,2,3,2,2,4,4,2,4,3,4,3,2,4,2,4,2,2,2,2,2,2,3,4,3,3,3,2,4,3,4,4,4,3
"913",18,"female","employed","no",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1
"914",49,"female","part-time","no",3,4,4,4,4,4,4,5,5,4,4,5,4,5,4,5,5,5,4,5,3,5,3,5,4,5,4,4,4,4,1,2,1,2,2,1
"915",46,"female","part-time","no",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,1,1,1
"916",18,"prefer not to say","employed","no",3,3,4,4,4,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,3,3,4,4,3,4,2,3,3,2
"917",20,"female","part-time","no",5,5,4,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,1,2,1,1,1,2
"918",18,"female","current student","no",4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,5,4,5,5,4,4,4,3,4,4,3,2,3,3,3,2
"919",18,"female","current student","no",3,3,2,3,3,4,3,4,3,3,3,3,4,3,4,4,4,4,3,4,2,4,3,4,3,4,3,2,4,4,3,4,3,4,3,3
"920",22,"other","current student","no",4,5,4,5,2,4,5,3,3,2,2,3,4,5,5,4,5,5,4,5,5,5,3,4,3,3,1,4,4,4,5,5,5,5,5,5
"921",23,"female","employed","no",3,4,3,3,4,3,3,3,3,4,3,3,4,3,3,4,4,4,3,3,4,4,3,4,3,3,3,4,3,4,3,3,2,3,3,3
"922",19,"female","unemployed","no",5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1
"923",20,"female","current student","no",2,3,4,4,4,4,2,4,4,4,4,3,3,4,4,3,2,4,2,4,2,2,4,4,3,3,3,4,4,4,2,3,4,2,4,2
"924",23,"male","employed","no",4,4,4,2,4,2,4,3,4,4,4,4,4,4,4,4,4,5,4,4,3,4,5,4,3,4,4,4,4,4,3,2,2,2,2,3
"925",NA,"female","current student","no",4,5,2,4,4,4,4,4,4,5,5,4,4,4,4,5,4,3,4,4,3,4,4,3,4,4,4,4,4,4,2,1,2,1,2,1
"926",21,"female","current student","no",4,4,4,4,3,2,4,2,4,4,4,4,3,4,4,4,4,4,3,4,4,4,3,4,3,3,3,4,4,4,4,2,2,3,4,3
"927",22,"female","current student","no",1,2,2,2,2,4,1,4,3,4,2,3,4,2,4,3,2,4,4,2,3,2,2,2,1,3,2,2,2,2,2,4,2,4,2,4
"928",52,"male","employed","no",4,2,2,3,2,2,4,4,4,4,3,4,3,4,4,4,3,4,2,3,3,4,4,4,4,4,4,4,4,3,2,2,2,2,2,2
"929",55,"female","current student","no",2,2,3,2,2,2,2,2,3,4,4,3,3,4,4,5,4,5,4,2,5,2,2,5,4,3,3,4,3,3,5,2,4,4,4,4
"930",22,"male","current student","no",2,5,4,2,4,5,4,3,4,4,5,4,4,5,4,4,4,5,4,4,2,4,2,4,4,4,4,4,3,4,2,2,3,2,2,2
"931",19,"male","part-time","no",5,2,4,2,5,5,5,5,5,4,5,5,5,5,5,5,4,5,4,5,4,4,4,4,4,5,5,4,5,4,2,5,1,2,1,2
"932",20,"female","current student","no",4,5,5,4,5,4,4,4,4,2,4,5,4,4,4,5,4,5,4,5,5,4,3,5,4,5,4,5,5,5,3,2,2,2,2,2
"933",22,"female","current student","no",3,4,4,4,5,5,4,2,4,5,4,4,4,4,4,4,4,5,4,5,4,5,2,4,4,4,4,4,4,4,2,2,3,2,2,2
"934",26,"male","employed","no",5,3,3,3,5,5,4,3,4,4,3,5,5,3,3,5,4,5,4,4,4,4,3,4,3,5,3,3,3,3,5,5,3,5,5,3
"935",19,"male","employed","no",4,4,4,3,3,4,3,3,3,1,4,3,3,3,3,4,5,4,4,4,4,5,4,5,3,4,3,3,4,3,3,4,2,3,3,3
"936",32,"female","employed","no",3,5,5,5,5,5,4,4,5,4,5,5,5,4,5,4,4,5,4,4,5,5,4,5,5,5,4,5,5,4,2,1,2,1,1,1
"937",58,"male","employed","no",3,5,4,4,4,3,4,5,5,4,5,5,4,4,4,5,4,3,2,5,5,4,4,4,4,5,5,5,5,5,1,1,1,1,1,1
"938",20,"female","current student","no",4,5,5,5,5,4,4,5,5,5,4,5,4,5,4,5,5,5,4,4,4,5,4,4,4,5,4,4,4,4,2,2,1,1,2,1
"939",22,"male","employed","no",4,4,4,2,4,2,5,4,4,5,4,4,4,4,4,4,5,4,4,3,2,4,4,4,4,4,4,3,4,4,2,1,1,2,3,2
"940",20,"female","current student","no",2,3,3,4,4,4,2,4,4,4,3,4,4,2,3,4,4,4,2,2,3,4,2,1,4,4,3,3,4,4,3,2,2,2,4,2
"941",56,"female","employed","no",2,3,2,2,4,2,2,4,4,4,4,4,4,4,4,4,2,4,2,2,2,3,4,2,4,4,4,4,3,4,2,2,4,3,2,2
"942",19,"male","current student","no",4,4,4,4,4,4,4,2,4,5,4,5,5,4,4,5,4,4,4,5,3,4,5,4,4,4,4,4,4,4,1,1,1,1,1,1
"943",20,"female","current student","no",3,2,2,4,2,4,3,4,4,4,2,3,4,4,4,3,4,4,2,3,4,4,2,4,3,4,2,4,4,4,4,4,2,3,3,2
"944",21,"female","part-time","no",4,4,4,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,3,5,5,4,5,4,4,5,5,2,1,1,2,1,1
"945",19,"male","current student","no",5,4,4,4,5,4,4,4,4,5,4,3,4,4,4,4,5,5,4,4,4,4,4,5,4,5,4,4,4,4,1,1,2,1,1,1
"946",23,"female","current student","no",4,3,3,3,3,5,4,4,4,4,3,3,4,4,4,5,4,4,3,3,4,4,4,4,4,4,4,4,4,4,2,3,2,3,2,2
"947",20,"female","current student","no",3,3,4,4,4,4,3,2,5,4,4,5,5,4,4,4,2,5,2,4,2,3,2,4,4,5,5,4,5,5,1,1,1,1,1,2
"948",54,"male","employed","no",5,5,4,4,4,4,5,4,5,4,5,4,5,5,4,4,4,5,4,5,4,5,4,5,4,4,4,5,4,4,2,1,1,1,2,2
"949",20,"female","current student","yes",3,4,4,2,4,5,3,3,3,4,4,4,4,3,4,4,4,5,4,4,3,5,4,4,4,4,4,3,4,3,3,2,2,3,4,2
"950",20,"prefer not to say","current student","no",4,5,4,3,4,4,5,2,5,5,4,5,4,5,3,4,5,5,5,4,4,4,2,2,4,4,3,4,3,4,4,3,1,2,3,5
"951",47,"female","employed","no",4,4,5,2,4,4,4,4,4,5,5,5,5,5,5,5,4,5,4,5,4,4,5,5,4,5,4,5,5,4,1,2,1,2,2,2
"952",22,"male","employed","no",5,5,5,4,5,4,5,4,5,5,4,5,5,5,4,4,5,5,5,5,5,4,5,5,4,4,5,4,4,5,1,1,1,1,1,1
"953",20,"female","current student","no",2,3,3,2,3,2,3,3,2,4,4,2,3,4,3,3,3,3,3,3,4,3,3,4,3,4,3,3,3,3,4,4,3,3,3,3
"954",23,"female","employed","no",2,4,4,4,4,4,4,2,2,4,4,3,3,5,4,2,2,4,2,3,2,2,4,4,2,3,2,2,3,3,4,4,4,4,3,3
"955",21,"female","part-time","no",2,2,3,2,5,2,2,5,4,5,4,4,4,4,2,5,5,5,2,5,4,2,5,5,4,4,2,2,2,5,4,2,4,4,3,4
"956",21,"male","current student","no",2,3,4,4,4,4,3,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,2,4,3,2,3,3,4,4,2,3,3,2
"957",23,"female","employed","no",3,5,4,4,4,4,5,5,4,5,4,4,5,5,4,5,2,5,4,4,2,3,4,5,5,5,4,4,4,4,2,2,2,2,2,2
"958",59,"male","employed","no",3,4,4,4,3,4,3,5,4,5,4,4,4,4,4,4,4,4,3,4,3,3,4,3,4,5,3,4,4,4,2,3,2,2,2,1
"959",17,"female","current student","no",2,2,4,4,4,5,3,3,4,4,5,4,5,4,4,5,4,5,2,5,4,4,4,4,4,4,3,4,4,4,2,1,1,5,1,3
"960",45,"male","employed","no",3,4,4,4,3,3,4,4,4,5,4,4,4,4,4,1,2,2,2,4,3,2,4,4,4,4,4,4,4,4,1,1,1,1,2,1
"961",21,"female","current student","no",2,2,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,5,2,4,3,4,2,4,4,4,3,4,4,4,2,3,2,2,2,2
"962",19,"male","current student","no",2,2,3,5,4,2,5,5,2,3,5,5,4,4,4,5,2,4,2,2,2,4,4,4,3,4,4,4,4,4,2,1,1,1,3,2
"963",59,"female","part-time","no",4,5,5,4,4,3,3,5,5,5,4,5,4,5,4,5,5,5,4,5,4,5,5,5,4,4,5,5,4,4,2,1,1,1,1,2
"964",20,"female","current student","no",4,4,5,5,5,5,4,2,4,4,4,3,4,3,4,3,2,5,2,5,2,2,1,2,2,4,4,4,3,4,3,3,2,2,4,2
